1406213209 216 4 0
1406213350 217 4 0
1406214985 218 4 0
1406248935 219 4 0
1406568478 220 4 0
1406568515 221 4 0
1406751339 222 4 0
1406751357 223 4 0
1406818771 224 4 0
1406818869 225 4 0
1406837714 226 4 0
1406902589 227 4 0
1406919797 228 4 0
1406920427 229 4 0
1407182175 230 4 0
1407182423 231 4 0
1407182460 232 4 0
1407419456 233 4 0
1407432635 234 4 0
1407437859 235 4 0
1407441014 236 4 0
1407510680 237 4 0
1407510820 238 4 0
1407511505 239 4 0
1408065581 240 4 0
1408646517 241 4 0
1408647665 242 4 0
1409227632 243 4 0
1409228796 244 4 0
1409229416 245 4 0
1409230858 246 4 0
1409231303 247 4 0
1409857637 248 4 0
1409858861 249 4 0
1412369529 250 4 0
1412607136 251 4 0
1412608150 252 4 0
1413483055 252 4 1
1413483552 253 4 1
1414006686 253 4 2
1414006790 254 4 2
