1395869014 5873 0 0
1395945570 5875 0 0
1395945594 5876 0 0
1395945627 5878 0 0
1395946161 5889 0 0
1395946735 5897 0 0
1396015389 5898 0 0
1396015709 5913 0 0
1396016635 5916 0 0
1396016696 5928 0 0
1396035364 5929 0 0
1396036414 6051 0 0
1396372072 6053 0 0
1396407444 6054 0 0
1396407471 6055 0 0
1396490879 6056 0 0
1396490951 6061 0 0
1398178284 6233 0 0
1398179392 6234 0 0
1398350291 6241 0 0
1399056888 6357 0 0
1399056919 6358 0 0
1399504794 6384 0 0
1399504953 6389 0 0
1401211127 6390 0 0
1401211170 6422 0 0
1401219581 6427 0 0
1401220436 6428 0 0
1401220908 6448 0 0
1401297555 6483 0 0
1401299582 6484 0 0
1401389206 6488 0 0
1401391040 6492 0 0
1401394387 6493 0 0
1401395372 6495 0 0
1401397859 6541 0 0
1401735023 6548 0 0
1401737184 6550 0 0
1401985174 6598 0 0
1402419485 6702 0 0
1402426865 6719 0 0
1402426934 6721 0 0
1402427185 6725 0 0
1402427223 6739 0 0
1402432801 6741 0 0
1402432875 6765 0 0
1402437873 6766 0 0
1402536545 6812 0 0
1402768318 6873 0 0
1402768496 6921 0 0
1402838786 6956 0 0
1402850366 6960 0 0
1402857135 6968 0 0
1402857219 6997 0 0
1402863285 6998 0 0
1402863666 7058 0 0
1402966166 7098 0 0
1403059048 7099 0 0
1403063058 7144 0 0
1403098946 7173 0 0
1403137380 7197 0 0
1404322833 7214 0 0
1404323061 7216 0 0
1404326744 7218 0 0
1404330264 7226 0 0
1404400100 7243 0 0
1404400399 7376 0 0
1404410091 7376 1 0
1404411456 7376 1 0
1404482716 7394 1 0
1404482735 7396 1 0
1404482773 7396 1 0
1404581334 7477 1 0
1404661126 7526 1 0
1404663858 7530 1 0
1404664246 7534 1 0
1404664532 7538 1 0
1404668162 7549 1 0
1404676357 7556 1 0
1404677502 7564 1 0
1404834820 7582 1 0
1404837902 7584 1 0
1404921664 7584 32 0
1404922915 7584 40 0
1404923227 7584 52 0
1404924889 7584 52 0
1405097778 7600 52 0
1405441725 7600 52 0
1405453601 8348 52 0
1405453978 13594 52 0
1405459145 13599 52 0
1405461209 13623 52 0
1405461725 13629 52 0
1405462674 13636 52 0
1405520707 13638 52 0
1405524747 13646 52 0
1405528411 13666 52 0
1405530572 13666 52 0
1405545375 13695 52 0
1405549270 13713 52 0
1405619246 13714 52 0
1405622275 13726 52 0
1405623333 13730 52 0
1405707321 19655 52 0
1406040733 19655 52 0
1406040780 19661 52 0
1406146211 19685 52 0
1406151405 19686 52 0
1406151909 19688 52 0
1406153441 19689 52 0
1406153760 19696 52 0
1406154107 19696 52 0
1406154486 19697 52 0
1406213190 19698 52 0
1406213209 19698 52 0
1406213350 19699 52 0
1406214985 19707 52 0
1406248935 19708 52 0
1406568478 19718 52 0
1406568515 19719 52 0
1406751339 19837 52 0
1406751357 19838 52 0
1406818771 20512 52 0
1406818869 21186 52 0
1406837714 21260 52 0
1406902589 21260 52 0
1406919797 21262 52 0
1406920427 21317 52 0
1407182175 21415 52 0
1407182423 21416 52 0
1407182460 21418 52 0
1407419456 21418 52 0
1407432635 21431 52 0
1407437859 21432 52 0
1407441014 21434 52 0
1407510680 21434 52 0
1407510820 21435 52 0
1407511505 21538 52 0
1408065581 21541 52 0
1408646517 21557 52 0
1408647665 21561 52 0
1409227632 21562 52 0
1409228796 21566 52 0
1409229416 21568 52 0
1409230858 21580 52 0
1409231303 21582 52 0
1409857637 21586 52 0
1409858861 21588 52 0
1412369529 21600 52 0
1412607136 21601 52 0
1412608150 21612 52 0
1413483055 21612 52 8
1413483552 21612 52 8
1414006686 21612 52 19
1414006790 21612 52 19
